timestamp_utc,sample_id,url,status,bytes,message
2026-05-27T05:30:28.361282+00:00,313,https://1000springs.org.nz/samplesite/313,200,23393,ok
2026-05-27T05:30:31.538752+00:00,314,https://1000springs.org.nz/samplesite/314,200,23083,ok
2026-05-27T05:30:37.827211+00:00,315,https://1000springs.org.nz/samplesite/315,200,23273,ok
2026-05-27T05:30:42.622123+00:00,316,https://1000springs.org.nz/samplesite/316,200,23123,ok
2026-05-27T05:30:47.573160+00:00,317,https://1000springs.org.nz/samplesite/317,200,23242,ok
2026-05-27T05:30:53.078602+00:00,318,https://1000springs.org.nz/samplesite/318,200,23525,ok
2026-05-27T05:30:59.933446+00:00,319,https://1000springs.org.nz/samplesite/319,200,23087,ok
2026-05-27T05:31:06.938961+00:00,320,https://1000springs.org.nz/samplesite/320,200,23248,ok
2026-05-27T05:31:09.583854+00:00,331,https://1000springs.org.nz/samplesite/331,200,23199,ok
2026-05-27T05:31:13.208384+00:00,332,https://1000springs.org.nz/samplesite/332,200,23037,ok
2026-05-27T05:31:18.021612+00:00,333,https://1000springs.org.nz/samplesite/333,200,23015,ok
2026-05-27T05:31:22.090639+00:00,334,https://1000springs.org.nz/samplesite/334,200,22961,ok
2026-05-27T05:31:29.098229+00:00,335,https://1000springs.org.nz/samplesite/335,200,23074,ok
2026-05-27T05:31:33.679708+00:00,336,https://1000springs.org.nz/samplesite/336,200,23224,ok
2026-05-27T05:31:37.537165+00:00,345,https://1000springs.org.nz/samplesite/345,200,23198,ok
2026-05-27T05:31:43.828301+00:00,346,https://1000springs.org.nz/samplesite/346,200,23035,ok
2026-05-27T05:31:50.797560+00:00,347,https://1000springs.org.nz/samplesite/347,200,23088,ok
2026-05-27T05:31:55.115022+00:00,348,https://1000springs.org.nz/samplesite/348,200,23124,ok
2026-05-27T05:32:00.993964+00:00,349,https://1000springs.org.nz/samplesite/349,200,23062,ok
2026-05-27T05:32:05.947965+00:00,350,https://1000springs.org.nz/samplesite/350,200,23056,ok
2026-05-27T05:32:08.927208+00:00,351,https://1000springs.org.nz/samplesite/351,200,22981,ok
2026-05-27T05:32:15.903654+00:00,352,https://1000springs.org.nz/samplesite/352,200,22848,ok
2026-05-27T05:32:21.162718+00:00,353,https://1000springs.org.nz/samplesite/353,200,23023,ok
2026-05-27T05:32:26.073800+00:00,354,https://1000springs.org.nz/samplesite/354,200,22906,ok
2026-05-27T05:32:30.214956+00:00,355,https://1000springs.org.nz/samplesite/355,200,22894,ok
2026-05-27T05:32:34.368877+00:00,356,https://1000springs.org.nz/samplesite/356,200,22890,ok
2026-05-27T05:32:40.895451+00:00,357,https://1000springs.org.nz/samplesite/357,200,22977,ok
2026-05-27T05:32:46.246496+00:00,358,https://1000springs.org.nz/samplesite/358,200,22995,ok
2026-05-27T05:32:52.899051+00:00,359,https://1000springs.org.nz/samplesite/359,200,23026,ok
2026-05-27T05:32:57.472675+00:00,360,https://1000springs.org.nz/samplesite/360,200,23004,ok
2026-05-27T05:33:04.576146+00:00,361,https://1000springs.org.nz/samplesite/361,200,22858,ok
2026-05-27T05:33:11.147446+00:00,362,https://1000springs.org.nz/samplesite/362,200,22896,ok
2026-05-27T05:33:17.848003+00:00,363,https://1000springs.org.nz/samplesite/363,200,22948,ok
2026-05-27T05:33:22.804350+00:00,364,https://1000springs.org.nz/samplesite/364,200,22899,ok
2026-05-27T05:33:27.609578+00:00,365,https://1000springs.org.nz/samplesite/365,200,22921,ok
2026-05-27T05:33:33.270634+00:00,366,https://1000springs.org.nz/samplesite/366,200,22911,ok
2026-05-27T05:33:37.225532+00:00,367,https://1000springs.org.nz/samplesite/367,200,22880,ok
2026-05-27T05:33:42.771010+00:00,368,https://1000springs.org.nz/samplesite/368,200,22963,ok
2026-05-27T05:33:46.684356+00:00,369,https://1000springs.org.nz/samplesite/369,200,23031,ok
2026-05-27T05:33:52.739486+00:00,370,https://1000springs.org.nz/samplesite/370,200,22967,ok
2026-05-27T05:33:58.630950+00:00,371,https://1000springs.org.nz/samplesite/371,200,22927,ok
2026-05-27T05:34:02.865005+00:00,372,https://1000springs.org.nz/samplesite/372,200,23036,ok
2026-05-27T05:34:05.817049+00:00,373,https://1000springs.org.nz/samplesite/373,200,23156,ok
2026-05-27T05:34:09.807245+00:00,374,https://1000springs.org.nz/samplesite/374,200,23230,ok
2026-05-27T05:34:13.459677+00:00,375,https://1000springs.org.nz/samplesite/375,200,22963,ok
2026-05-27T05:34:16.996241+00:00,376,https://1000springs.org.nz/samplesite/376,200,22942,ok
2026-05-27T05:34:23.542725+00:00,377,https://1000springs.org.nz/samplesite/377,200,23195,ok
2026-05-27T05:34:30.502402+00:00,378,https://1000springs.org.nz/samplesite/378,200,23032,ok
2026-05-27T05:34:36.837471+00:00,384,https://1000springs.org.nz/samplesite/384,200,23059,ok
2026-05-27T05:34:40.824907+00:00,385,https://1000springs.org.nz/samplesite/385,200,22877,ok
2026-05-27T05:34:43.965357+00:00,386,https://1000springs.org.nz/samplesite/386,200,22928,ok
2026-05-27T05:34:49.430288+00:00,387,https://1000springs.org.nz/samplesite/387,200,22900,ok
2026-05-27T05:34:54.946594+00:00,388,https://1000springs.org.nz/samplesite/388,200,22869,ok
2026-05-27T05:34:58.908516+00:00,389,https://1000springs.org.nz/samplesite/389,200,22863,ok
2026-05-27T05:35:02.192889+00:00,390,https://1000springs.org.nz/samplesite/390,200,22925,ok
2026-05-27T05:35:05.350236+00:00,391,https://1000springs.org.nz/samplesite/391,200,22934,ok
2026-05-27T05:35:11.243834+00:00,392,https://1000springs.org.nz/samplesite/392,200,22633,ok
2026-05-27T05:35:17.092671+00:00,393,https://1000springs.org.nz/samplesite/393,200,22850,ok
2026-05-27T05:35:21.567280+00:00,394,https://1000springs.org.nz/samplesite/394,200,23121,ok
2026-05-27T05:35:28.638998+00:00,395,https://1000springs.org.nz/samplesite/395,200,22970,ok
2026-05-27T05:35:32.337814+00:00,396,https://1000springs.org.nz/samplesite/396,200,22930,ok
2026-05-27T05:35:39.419572+00:00,397,https://1000springs.org.nz/samplesite/397,200,23090,ok
2026-05-27T05:35:45.141088+00:00,398,https://1000springs.org.nz/samplesite/398,200,22979,ok
2026-05-27T05:35:51.676410+00:00,399,https://1000springs.org.nz/samplesite/399,200,23153,ok
2026-05-27T05:35:55.221031+00:00,400,https://1000springs.org.nz/samplesite/400,200,22988,ok
2026-05-27T05:36:00.479396+00:00,401,https://1000springs.org.nz/samplesite/401,200,22857,ok
2026-05-27T05:36:05.409930+00:00,402,https://1000springs.org.nz/samplesite/402,200,22901,ok
2026-05-27T05:36:09.918334+00:00,403,https://1000springs.org.nz/samplesite/403,200,23048,ok
2026-05-27T05:36:14.773752+00:00,404,https://1000springs.org.nz/samplesite/404,200,22840,ok
2026-05-27T05:36:18.181871+00:00,405,https://1000springs.org.nz/samplesite/405,200,22828,ok
2026-05-27T05:36:23.314880+00:00,406,https://1000springs.org.nz/samplesite/406,200,22911,ok
2026-05-27T05:36:27.874864+00:00,407,https://1000springs.org.nz/samplesite/407,200,23017,ok
2026-05-27T05:36:33.264200+00:00,408,https://1000springs.org.nz/samplesite/408,200,22990,ok
2026-05-27T05:36:39.339026+00:00,409,https://1000springs.org.nz/samplesite/409,200,22944,ok
2026-05-27T05:36:42.786148+00:00,410,https://1000springs.org.nz/samplesite/410,200,22960,ok
2026-05-27T05:36:47.192176+00:00,411,https://1000springs.org.nz/samplesite/411,200,22883,ok
2026-05-27T05:36:51.945036+00:00,412,https://1000springs.org.nz/samplesite/412,200,22884,ok
2026-05-27T05:36:57.630953+00:00,413,https://1000springs.org.nz/samplesite/413,200,23256,ok
2026-05-27T05:37:03.652326+00:00,414,https://1000springs.org.nz/samplesite/414,200,23033,ok
2026-05-27T05:37:10.004774+00:00,415,https://1000springs.org.nz/samplesite/415,200,23125,ok
2026-05-27T05:37:16.223189+00:00,416,https://1000springs.org.nz/samplesite/416,200,22907,ok
2026-05-27T05:37:19.518901+00:00,417,https://1000springs.org.nz/samplesite/417,200,22979,ok
2026-05-27T05:37:24.304635+00:00,418,https://1000springs.org.nz/samplesite/418,200,23016,ok
2026-05-27T05:37:28.151963+00:00,419,https://1000springs.org.nz/samplesite/419,200,23003,ok
2026-05-27T05:37:33.563664+00:00,420,https://1000springs.org.nz/samplesite/420,200,23003,ok
2026-05-27T05:37:36.785156+00:00,421,https://1000springs.org.nz/samplesite/421,200,23116,ok
2026-05-27T05:37:41.701963+00:00,422,https://1000springs.org.nz/samplesite/422,200,22910,ok
2026-05-27T05:37:48.119993+00:00,423,https://1000springs.org.nz/samplesite/423,200,22978,ok
2026-05-27T05:37:51.528132+00:00,424,https://1000springs.org.nz/samplesite/424,200,22989,ok
2026-05-27T05:37:56.889008+00:00,425,https://1000springs.org.nz/samplesite/425,200,22897,ok
2026-05-27T05:38:01.294510+00:00,426,https://1000springs.org.nz/samplesite/426,200,23106,ok
2026-05-27T05:38:05.163571+00:00,427,https://1000springs.org.nz/samplesite/427,200,22907,ok
2026-05-27T05:38:10.340314+00:00,428,https://1000springs.org.nz/samplesite/428,200,22981,ok
2026-05-27T05:38:16.283357+00:00,429,https://1000springs.org.nz/samplesite/429,200,22934,ok
2026-05-27T05:38:19.717770+00:00,430,https://1000springs.org.nz/samplesite/430,200,22987,ok
2026-05-27T05:38:26.107737+00:00,431,https://1000springs.org.nz/samplesite/431,200,23102,ok
2026-05-27T05:38:31.533730+00:00,432,https://1000springs.org.nz/samplesite/432,200,23137,ok
2026-05-27T05:38:34.430909+00:00,433,https://1000springs.org.nz/samplesite/433,200,22911,ok
